"UniqueCarrier" "Origin" "Dest" "Month" "DayOfWeek" "hour" "prop_30" "prop_60" "prop_80" "Time_Delay"
"2167" "WN" "DAL" "HOU" 8 4 13 0.0443037974683544 0.0253164556962025 0 158
"2168" "WN" "HOU" "DAL" 2 1 13 0.0443037974683544 0.0253164556962025 0 158
"2169" "WN" "DAL" "HOU" 6 1 9 0.0441988950276243 0.0165745856353591 0 181
"2170" "WN" "HOU" "DAL" 11 3 10 0.0441988950276243 0.0165745856353591 0 181
"2171" "CO" "BOS" "EWR" 10 5 7 0.0440251572327044 0.0188679245283019 0 159
"2172" "WN" "DAL" "HOU" 1 3 11 0.0440251572327044 0.0188679245283019 0 159
"2173" "WN" "DAL" "HOU" 3 4 10 0.0440251572327044 0.00628930817610063 0 159
"2174" "WN" "DAL" "HOU" 5 2 8 0.043956043956044 0.021978021978022 0 182
"2175" "WN" "HOU" "DAL" 2 3 14 0.043956043956044 0 0 182
"2176" "WN" "HOU" "DAL" 12 4 10 0.043956043956044 0.021978021978022 0 182
"2177" "UA" "SFO" "LAX" 8 3 9 0.04375 0.01875 0 160
"2178" "UA" "SFO" "LAX" 10 3 9 0.04375 0 0 160
"2179" "WN" "DAL" "HOU" 4 1 14 0.04375 0.00625 0 160
"2180" "WN" "DAL" "HOU" 4 7 13 0.04375 0.025 0 160
"2181" "WN" "DAL" "HOU" 7 1 21 0.04375 0.0125 0 160
"2182" "WN" "HOU" "DAL" 10 5 9 0.04375 0.0125 0 160
"2183" "NW" "DTW" "MSP" 9 3 15 0.0437158469945355 0.0109289617486339 0 183
"2184" "WN" "DAL" "HOU" 5 4 9 0.0437158469945355 0.0109289617486339 0 183
"2185" "WN" "HOU" "DAL" 3 4 10 0.0437158469945355 0.00546448087431694 0 183
"2186" "AA" "LGA" "ORD" 12 1 0 0.0436681222707424 0.00873362445414847 0 229
"2187" "WN" "DAL" "HOU" 5 5 11 0.0434782608695652 0.0124223602484472 0 161
"2188" "WN" "DAL" "HOU" 6 5 9 0.0434782608695652 0.0108695652173913 0.00543478260869565 184
"2189" "WN" "DAL" "HOU" 11 3 13 0.0434782608695652 0.0062111801242236 0 161
"2190" "WN" "HOU" "DAL" 3 2 9 0.0434782608695652 0.0124223602484472 0 161
"2191" "WN" "HOU" "DAL" 6 4 9 0.0434782608695652 0.0062111801242236 0 161
"2192" "WN" "HOU" "DAL" 11 2 8 0.0434782608695652 0.016304347826087 0 184
"2193" "AA" "ORD" "DFW" 12 2 0 0.0433526011560694 0.0173410404624277 0 346
"2194" "WN" "DAL" "HOU" 5 5 9 0.0432432432432432 0.0108108108108108 0 185
"2195" "UA" "LAX" "SFO" 8 5 8 0.0432098765432099 0.0123456790123457 0 162
"2196" "WN" "HOU" "DAL" 2 4 8 0.0432098765432099 0.0185185185185185 0 162
"2197" "WN" "HOU" "DAL" 8 1 14 0.0430622009569378 0.0191387559808612 0 209
"2198" "WN" "DAL" "HOU" 8 2 9 0.043010752688172 0.00537634408602151 0 186
"2199" "WN" "HOU" "DAL" 10 2 8 0.043010752688172 0.021505376344086 0 186
"2200" "WN" "DAL" "HOU" 8 4 10 0.0429447852760736 0 0 163
"2201" "WN" "HOU" "DAL" 2 1 15 0.0429447852760736 0.0184049079754601 0 163
"2202" "WN" "HOU" "DAL" 2 3 8 0.0429447852760736 0.0245398773006135 0 163
"2203" "WN" "DAL" "HOU" 5 3 9 0.0427807486631016 0.0106951871657754 0 187
"2204" "UA" "SFO" "LAX" 8 5 9 0.0426829268292683 0.0121951219512195 0 164
"2205" "WN" "DAL" "HOU" 3 3 13 0.0426829268292683 0.0182926829268293 0 164
"2206" "WN" "HOU" "DAL" 7 1 12 0.0426829268292683 0.0121951219512195 0 164
"2207" "NW" "MSP" "DTW" 10 3 13 0.0425531914893617 0.025531914893617 0.00425531914893617 235
"2208" "WN" "DAL" "HOU" 5 2 19 0.0424242424242424 0.0242424242424242 0.0121212121212121 165
"2209" "WN" "DAL" "HOU" 8 2 14 0.0424242424242424 0.00606060606060606 0 165
"2210" "WN" "DAL" "HOU" 8 5 12 0.0424242424242424 0.0181818181818182 0 165
"2211" "WN" "DAL" "HOU" 12 3 11 0.0424242424242424 0.00606060606060606 0 165
"2212" "AA" "MIA" "DFW" 1 2 0 0.0421686746987952 0.0240963855421687 0 166
"2213" "WN" "DAL" "HOU" 10 6 17 0.0421686746987952 0.0120481927710843 0 166
"2214" "WN" "DAL" "HOU" 6 3 7 0.0421052631578947 0.0210526315789474 0 190
"2215" "WN" "HOU" "DAL" 10 1 10 0.0421052631578947 0.0157894736842105 0 190
"2216" "WN" "DAL" "HOU" 1 1 11 0.0419161676646707 0.00598802395209581 0 167
"2217" "WN" "DAL" "HOU" 3 1 15 0.0419161676646707 0.0119760479041916 0 167
"2218" "WN" "DAL" "HOU" 12 1 16 0.0419161676646707 0.00598802395209581 0 167
"2219" "WN" "DAL" "HOU" 12 4 10 0.0419161676646707 0.00598802395209581 0 167
"2220" "NW" "MSP" "DTW" 5 1 13 0.0414746543778802 0.0184331797235023 0 217
"2221" "WN" "HOU" "DAL" 10 3 14 0.0414746543778802 0.0184331797235023 0.00460829493087558 217
"2222" "WN" "DAL" "HOU" 1 4 15 0.0414201183431953 0.0177514792899408 0 169
"2223" "WN" "DAL" "HOU" 7 3 15 0.0414201183431953 0.0177514792899408 0 169
"2224" "WN" "DAL" "HOU" 9 3 15 0.0414201183431953 0.0118343195266272 0 169
"2225" "WN" "HOU" "DAL" 11 4 10 0.0414201183431953 0.00591715976331361 0 169
"2226" "AA" "BOS" "ORD" 12 7 0 0.0411764705882353 0 0 170
"2227" "WN" "HOU" "DAL" 3 3 12 0.0411764705882353 0.0117647058823529 0.00588235294117647 170
"2228" "WN" "HOU" "DAL" 4 2 10 0.0411764705882353 0.00588235294117647 0 170
"2229" "WN" "DAL" "HOU" 11 1 17 0.0410958904109589 0.0273972602739726 0 219
"2230" "WN" "HOU" "DAL" 7 4 10 0.0409356725146199 0.0175438596491228 0 171
"2231" "WN" "DAL" "HOU" 5 1 17 0.0409090909090909 0.0136363636363636 0.00454545454545455 220
"2232" "WN" "DAL" "HOU" 5 1 9 0.0406976744186047 0.0232558139534884 0 172
"2233" "WN" "DAL" "HOU" 8 2 15 0.0406976744186047 0.0116279069767442 0 172
"2234" "WN" "DAL" "HOU" 10 5 11 0.0406976744186047 0.0174418604651163 0 172
"2235" "WN" "HOU" "DAL" 1 2 13 0.0406976744186047 0 0 172
"2236" "WN" "HOU" "DAL" 1 3 13 0.0406976744186047 0.0116279069767442 0 172
"2237" "WN" "HOU" "DAL" 5 7 13 0.0406976744186047 0.0116279069767442 0 172
"2238" "WN" "HOU" "DAL" 11 3 12 0.0406976744186047 0.0116279069767442 0 172
"2239" "WN" "DAL" "HOU" 3 3 7 0.0406091370558376 0.0101522842639594 0 197
"2240" "WN" "HOU" "DAL" 1 2 17 0.0405405405405405 0.018018018018018 0.0045045045045045 222
"2241" "WN" "DAL" "HOU" 10 3 14 0.0404624277456647 0.00578034682080925 0.00578034682080925 173
"2242" "WN" "HOU" "DAL" 4 1 8 0.0404624277456647 0.0289017341040462 0 173
"2243" "WN" "DAL" "HOU" 4 1 8 0.0402298850574713 0.0172413793103448 0.00574712643678161 174
"2244" "WN" "HOU" "DAL" 8 2 13 0.0402298850574713 0.0172413793103448 0 174
"2245" "WN" "DAL" "HOU" 3 1 17 0.0401785714285714 0.0133928571428571 0 224
"2246" "UA" "LAX" "SFO" 10 4 8 0.04 0.0133333333333333 0 150
"2247" "UA" "SFO" "LAX" 5 6 18 0.04 0.0266666666666667 0 150
"2248" "WN" "DAL" "HOU" 1 1 10 0.04 0.00666666666666667 0 150
"2249" "WN" "DAL" "HOU" 2 7 16 0.04 0.0133333333333333 0 150
"2250" "WN" "DAL" "SAT" 3 1 7 0.04 0.02 0.00666666666666667 150
"2251" "WN" "HOU" "DAL" 1 2 14 0.04 0 0 200
"2252" "WN" "HOU" "DAL" 5 6 14 0.04 0.0285714285714286 0 175
"2253" "WN" "HOU" "DAL" 7 7 10 0.04 0.02 0 150
"2254" "WN" "HOU" "DAL" 12 1 8 0.04 0.0114285714285714 0 175
"2255" "AA" "LAX" "ORD" 12 7 0 0.0398009950248756 0.0149253731343284 0 201
"2256" "WN" "HOU" "DAL" 11 2 7 0.0397727272727273 0.0284090909090909 0 176
"2257" "UA" "LAX" "SFO" 5 2 8 0.0397350993377483 0.0132450331125828 0 151
"2258" "WN" "DAL" "HOU" 9 7 13 0.0397350993377483 0 0 151
"2259" "WN" "HOU" "DAL" 9 5 9 0.0397350993377483 0.00662251655629139 0 151
"2260" "AA" "LGA" "DFW" 1 2 0 0.0396039603960396 0.0099009900990099 0 202
"2261" "WN" "HOU" "DAL" 1 1 14 0.0396039603960396 0.0099009900990099 0 202
"2262" "WN" "DAL" "HOU" 4 5 9 0.0395480225988701 0.0112994350282486 0 177
"2263" "WN" "HOU" "DAL" 4 5 8 0.0395480225988701 0.0169491525423729 0 177
"2264" "WN" "HOU" "DAL" 8 3 13 0.0395480225988701 0.00564971751412429 0.00564971751412429 177
"2265" "WN" "DAL" "HOU" 3 2 21 0.0394736842105263 0.0263157894736842 0 152
"2266" "WN" "DAL" "HOU" 6 2 11 0.0394736842105263 0.00657894736842105 0 152
"2267" "WN" "DAL" "HOU" 6 3 13 0.0394736842105263 0.0131578947368421 0 152
"2268" "WN" "DAL" "HOU" 7 2 10 0.0394736842105263 0 0 152
"2269" "WN" "DAL" "HOU" 12 1 20 0.0394736842105263 0.0131578947368421 0 152
"2270" "WN" "HOU" "DAL" 12 3 8 0.0393258426966292 0.0112359550561798 0 178
"2271" "CO" "BOS" "EWR" 8 3 7 0.0392156862745098 0.0196078431372549 0 153
"2272" "UA" "LAX" "SFO" 9 1 18 0.0392156862745098 0.0261437908496732 0 153
"2273" "WN" "DAL" "HOU" 3 2 10 0.0392156862745098 0.0130718954248366 0 153
"2274" "WN" "DAL" "HOU" 6 3 10 0.0392156862745098 0.0130718954248366 0 153
"2275" "WN" "HOU" "DAL" 2 2 13 0.0392156862745098 0.0261437908496732 0 153
"2276" "WN" "HOU" "DAL" 2 3 12 0.0392156862745098 0.0130718954248366 0 153
"2277" "WN" "HOU" "DAL" 7 1 21 0.0392156862745098 0.0065359477124183 0 153
"2278" "AA" "DFW" "ORD" 11 1 0 0.0391061452513966 0.0223463687150838 0 179
"2279" "WN" "HOU" "DAL" 7 4 8 0.0391061452513966 0.0111731843575419 0 179
"2280" "AA" "ORD" "DFW" 12 6 0 0.0390243902439024 0 0 205
"2281" "UA" "SFO" "LAX" 7 4 9 0.038961038961039 0.00649350649350649 0 154
"2282" "UA" "SFO" "LAX" 7 5 9 0.038961038961039 0.00649350649350649 0 154
"2283" "WN" "DAL" "HOU" 5 2 13 0.038961038961039 0.0194805194805195 0.012987012987013 154
"2284" "WN" "HOU" "DAL" 11 1 10 0.0388888888888889 0.0166666666666667 0 180
"2285" "WN" "DAL" "HOU" 7 4 11 0.0387096774193548 0.00645161290322581 0 155
"2286" "WN" "DAL" "HOU" 9 1 11 0.0387096774193548 0.0258064516129032 0 155
"2287" "WN" "HOU" "DAL" 12 2 9 0.0387096774193548 0.0258064516129032 0 155
"2288" "WN" "DAL" "HOU" 1 1 9 0.0386740331491713 0.00552486187845304 0 181
"2289" "WN" "DAL" "HOU" 11 1 8 0.0386740331491713 0.0110497237569061 0 181
"2290" "WN" "DAL" "HOU" 11 2 8 0.0386740331491713 0.00552486187845304 0 181
"2291" "WN" "DAL" "HOU" 11 2 9 0.0386740331491713 0.0165745856353591 0 181
"2292" "WN" "HOU" "DAL" 8 5 10 0.0386740331491713 0.0110497237569061 0 181
"2293" "CO" "BOS" "EWR" 4 3 7 0.0384615384615385 0.032051282051282 0.00641025641025641 156
"2294" "NW" "DTW" "MSP" 11 1 15 0.0384615384615385 0.021978021978022 0 182
"2295" "UA" "LAX" "SFO" 6 3 8 0.0384615384615385 0.0256410256410256 0 156
"2296" "UA" "LAX" "SFO" 8 1 8 0.0384615384615385 0.00641025641025641 0 156
"2297" "WN" "DAL" "HOU" 2 1 15 0.0384615384615385 0.0128205128205128 0 156
"2298" "WN" "DAL" "HOU" 4 5 10 0.0384615384615385 0 0 156
"2299" "WN" "HOU" "DAL" 5 3 8 0.0384615384615385 0.010989010989011 0 182
"2300" "WN" "HOU" "DAL" 5 3 9 0.0384615384615385 0.0128205128205128 0 156
"2301" "WN" "DAL" "HOU" 1 2 9 0.0382513661202186 0.0109289617486339 0 183
"2302" "AA" "ORD" "DFW" 11 4 0 0.0382165605095541 0.0127388535031847 0 157
"2303" "CO" "BOS" "EWR" 8 2 7 0.0382165605095541 0.0254777070063694 0 157
"2304" "UA" "SFO" "LAX" 12 7 9 0.0382165605095541 0.0127388535031847 0.00636942675159236 157
"2305" "WN" "DAL" "HOU" 3 1 10 0.0382165605095541 0.00636942675159236 0 157
"2306" "WN" "DAL" "HOU" 4 2 19 0.0382165605095541 0.0254777070063694 0 157
"2307" "WN" "DAL" "HOU" 4 3 11 0.0382165605095541 0.00636942675159236 0 157
"2308" "WN" "DAL" "HOU" 7 1 13 0.0382165605095541 0.0191082802547771 0 157
"2309" "WN" "DAL" "HOU" 12 2 10 0.0382165605095541 0.0127388535031847 0 157
"2310" "WN" "HOU" "DAL" 1 6 14 0.0382165605095541 0.00636942675159236 0 157
"2311" "AA" "DFW" "ORD" 1 5 0 0.0380952380952381 0.00634920634920635 0 315
"2312" "WN" "DAL" "HOU" 6 4 10 0.0379746835443038 0.0126582278481013 0 158
"2313" "WN" "DAL" "HOU" 9 1 16 0.0379746835443038 0.0253164556962025 0 158
"2314" "WN" "DAL" "SAT" 10 1 7 0.0379746835443038 0 0 158
"2315" "WN" "DAL" "HOU" 8 1 9 0.0378378378378378 0.0162162162162162 0 185
"2316" "WN" "DAL" "HOU" 1 4 11 0.0377358490566038 0 0 159
"2317" "WN" "DAL" "HOU" 7 3 12 0.0377358490566038 0.0125786163522013 0 159
"2318" "WN" "DAL" "SAT" 10 2 7 0.0377358490566038 0.00628930817610063 0 159
"2319" "WN" "HOU" "DAL" 11 4 13 0.0377358490566038 0.0125786163522013 0 159
"2320" "WN" "HOU" "DAL" 12 1 7 0.0377358490566038 0.0251572327044025 0.00628930817610063 159
"2321" "WN" "DAL" "HOU" 9 3 16 0.0375 0.00625 0 160
"2322" "NW" "MSP" "DTW" 6 7 13 0.0373831775700935 0.014018691588785 0 214
"2323" "WN" "DAL" "HOU" 7 1 16 0.0372670807453416 0.0062111801242236 0 161
"2324" "WN" "HOU" "DAL" 8 4 12 0.0372670807453416 0.0124223602484472 0 161
"2325" "NW" "MSP" "DTW" 5 3 13 0.0372093023255814 0.00930232558139535 0 215
"2326" "WN" "DAL" "HOU" 10 2 20 0.037037037037037 0.0246913580246914 0.00617283950617284 162
"2327" "WN" "DAL" "HOU" 11 7 11 0.037037037037037 0.0185185185185185 0.00617283950617284 162
"2328" "WN" "DAL" "HOU" 12 2 9 0.037037037037037 0 0 189
"2329" "WN" "HOU" "DAL" 1 7 12 0.037037037037037 0.0185185185185185 0 162
"2330" "WN" "HOU" "DAL" 11 3 9 0.037037037037037 0.0123456790123457 0 162
"2331" "UA" "SFO" "LAX" 8 1 9 0.0368098159509202 0.00613496932515337 0 163
"2332" "WN" "DAL" "HOU" 12 7 11 0.0368098159509202 0.00613496932515337 0 163
"2333" "WN" "HOU" "DAL" 11 1 21 0.0368098159509202 0.0184049079754601 0 163
"2334" "WN" "DAL" "HOU" 9 1 9 0.0365853658536585 0.0182926829268293 0.00609756097560976 164
"2335" "WN" "DAL" "HOU" 12 2 12 0.0365853658536585 0.0182926829268293 0 164
"2336" "WN" "DAL" "HOU" 1 2 19 0.0363636363636364 0.00606060606060606 0 165
"2337" "WN" "DAL" "HOU" 2 1 9 0.0363636363636364 0.0181818181818182 0 165
"2338" "WN" "DAL" "HOU" 2 3 8 0.0363636363636364 0.0181818181818182 0 165
"2339" "WN" "DAL" "HOU" 2 4 9 0.0363636363636364 0.0181818181818182 0 165
"2340" "WN" "DAL" "HOU" 5 1 11 0.0363636363636364 0.0121212121212121 0.00606060606060606 165
"2341" "AA" "ORD" "DFW" 11 3 0 0.036144578313253 0.00602409638554217 0 166
"2342" "WN" "DAL" "HOU" 5 2 12 0.036144578313253 0.00602409638554217 0 166
"2343" "WN" "HOU" "DAL" 1 1 7 0.036144578313253 0.0240963855421687 0.00602409638554217 166
"2344" "WN" "HOU" "DAL" 7 2 12 0.036144578313253 0.0120481927710843 0 166
"2345" "WN" "HOU" "DAL" 9 3 15 0.036144578313253 0 0 166
"2346" "AA" "DFW" "SAT" 1 5 0 0.0359281437125748 0 0 167
"2347" "WN" "HOU" "DAL" 5 1 10 0.0359281437125748 0.0119760479041916 0.0119760479041916 167
"2348" "WN" "HOU" "DAL" 12 4 7 0.0357142857142857 0.0178571428571429 0 168
"2349" "WN" "DAL" "HOU" 9 3 18 0.0355029585798817 0.0118343195266272 0 169
"2350" "WN" "DAL" "HOU" 10 2 11 0.0355029585798817 0.00591715976331361 0 169
"2351" "WN" "DAL" "HOU" 11 1 16 0.0355029585798817 0.00591715976331361 0 169
"2352" "WN" "DAL" "HOU" 11 3 12 0.0355029585798817 0 0 169
"2353" "WN" "HOU" "DAL" 1 4 7 0.0355029585798817 0.0236686390532544 0 169
"2354" "WN" "HOU" "DAL" 3 5 12 0.0355029585798817 0.0118343195266272 0 169
"2355" "WN" "HOU" "DAL" 12 5 8 0.0355029585798817 0.0236686390532544 0 169
"2356" "WN" "HOU" "DAL" 9 1 13 0.0352941176470588 0.00588235294117647 0 170
"2357" "WN" "HOU" "DAL" 10 2 16 0.03515625 0.0078125 0 256
"2358" "WN" "DAL" "HOU" 1 3 8 0.0350877192982456 0.0116959064327485 0 171
"2359" "WN" "HOU" "DAL" 6 3 10 0.0350877192982456 0.0175438596491228 0 171
"2360" "WN" "DAL" "HOU" 8 1 15 0.0348837209302326 0.0174418604651163 0 172
"2361" "WN" "DAL" "HOU" 9 1 15 0.0348837209302326 0.0232558139534884 0 172
"2362" "WN" "HOU" "DAL" 10 7 12 0.0348837209302326 0.0116279069767442 0 172
"2363" "WN" "HOU" "DAL" 4 1 10 0.0346820809248555 0.0289017341040462 0 173
"2364" "WN" "HOU" "DAL" 11 1 7 0.0346820809248555 0.0346820809248555 0 173
"2365" "WN" "HOU" "DAL" 12 4 8 0.0346820809248555 0.0346820809248555 0 173
"2366" "WN" "DAL" "HOU" 10 1 7 0.0346534653465347 0.0099009900990099 0 202
"2367" "WN" "DAL" "HOU" 10 2 7 0.0346534653465347 0.00495049504950495 0 202
"2368" "WN" "HOU" "DAL" 2 1 17 0.0346534653465347 0.00495049504950495 0 202
"2369" "WN" "DAL" "HOU" 6 3 8 0.0344827586206897 0.0172413793103448 0 174
"2370" "WN" "DAL" "HOU" 10 2 15 0.0344827586206897 0 0 174
"2371" "WN" "HOU" "DAL" 5 2 14 0.0343137254901961 0.0196078431372549 0.0147058823529412 204
"2372" "WN" "DAL" "HOU" 12 1 7 0.0342857142857143 0 0 175
"2373" "NW" "MSP" "DTW" 5 7 13 0.0341463414634146 0.0146341463414634 0 205
"2374" "WN" "DAL" "HOU" 12 5 8 0.0340909090909091 0.0170454545454545 0 176
"2375" "AA" "LAX" "ORD" 12 1 0 0.0340425531914894 0.0170212765957447 0 235
"2376" "WN" "HOU" "DAL" 1 2 8 0.0338983050847458 0.00564971751412429 0 177
"2377" "WN" "HOU" "DAL" 3 3 10 0.0338983050847458 0 0 177
"2378" "WN" "HOU" "DAL" 10 3 13 0.0338983050847458 0.0112994350282486 0 177
"2379" "WN" "HOU" "DAL" 8 3 14 0.0338164251207729 0.00483091787439614 0 207
"2380" "WN" "HOU" "DAL" 6 4 8 0.0337078651685393 0 0 178
"2381" "WN" "HOU" "DAL" 10 2 13 0.0337078651685393 0.00561797752808989 0 178
"2382" "WN" "HOU" "DAL" 4 2 14 0.0336538461538462 0.0192307692307692 0 208
"2383" "WN" "DAL" "HOU" 11 4 7 0.0335195530726257 0 0 179
"2384" "AA" "DCA" "ORD" 12 1 0 0.0333333333333333 0.0133333333333333 0 150
"2385" "NW" "MSP" "DTW" 11 5 13 0.0333333333333333 0.019047619047619 0 210
"2386" "UA" "SFO" "LAX" 10 7 9 0.0333333333333333 0.02 0.00666666666666667 150
"2387" "WN" "DAL" "HOU" 11 5 12 0.0333333333333333 0.0133333333333333 0 150
"2388" "WN" "HOU" "DAL" 5 5 11 0.0333333333333333 0.0133333333333333 0 150
"2389" "WN" "HOU" "DAL" 7 3 8 0.0333333333333333 0 0 180
"2390" "WN" "DAL" "HOU" 4 5 7 0.0331491712707182 0 0 181
"2391" "CO" "BOS" "EWR" 3 1 7 0.033112582781457 0.0264900662251656 0 151
"2392" "CO" "BOS" "EWR" 9 2 7 0.033112582781457 0.0264900662251656 0.00662251655629139 151
"2393" "UA" "DEN" "ORD" 10 2 12 0.033112582781457 0 0 151
"2394" "UA" "LAX" "SFO" 5 3 8 0.033112582781457 0.0132450331125828 0 151
"2395" "UA" "SFO" "LAX" 4 4 8 0.033112582781457 0.00662251655629139 0 151
"2396" "UA" "SFO" "LAX" 6 4 9 0.033112582781457 0.0264900662251656 0 151
"2397" "UA" "SFO" "LAX" 9 1 9 0.033112582781457 0.0132450331125828 0 151
"2398" "WN" "DAL" "HOU" 5 1 10 0.033112582781457 0.0132450331125828 0 151
"2399" "WN" "HOU" "DAL" 3 1 21 0.033112582781457 0.0132450331125828 0 151
"2400" "WN" "HOU" "DAL" 5 2 7 0.032967032967033 0.021978021978022 0 182
"2401" "WN" "HOU" "DAL" 1 2 16 0.0329218106995885 0.00823045267489712 0 243
"2402" "WN" "DAL" "HOU" 2 2 15 0.0328947368421053 0.0197368421052632 0 152
"2403" "WN" "DAL" "HOU" 7 3 10 0.0328947368421053 0 0 152
"2404" "WN" "DAL" "HOU" 9 5 10 0.0328947368421053 0 0 152
"2405" "WN" "DAL" "HOU" 12 1 9 0.0327868852459016 0.0218579234972678 0 183
"2406" "UA" "SEA" "DEN" 8 2 11 0.0326797385620915 0.0130718954248366 0 153
"2407" "UA" "SFO" "LAX" 4 5 8 0.0326797385620915 0 0 153
"2408" "WN" "DAL" "SAT" 3 5 7 0.0326797385620915 0.0065359477124183 0 153
"2409" "WN" "HOU" "DAL" 11 6 12 0.0326797385620915 0.0065359477124183 0 153
"2410" "WN" "DAL" "HOU" 4 1 13 0.0324675324675325 0.0194805194805195 0 154
"2411" "WN" "DAL" "HOU" 6 5 10 0.0324675324675325 0.00649350649350649 0 154
"2412" "WN" "HOU" "DAL" 7 6 10 0.0324675324675325 0.012987012987013 0 154
"2413" "WN" "HOU" "DAL" 9 4 9 0.0324675324675325 0.012987012987013 0 154
"2414" "WN" "DAL" "HOU" 5 2 9 0.0324324324324324 0.00540540540540541 0 185
"2415" "WN" "DAL" "HOU" 6 4 9 0.0324324324324324 0.00540540540540541 0 185
"2416" "WN" "HOU" "DAL" 10 2 15 0.0324324324324324 0.0108108108108108 0 185
"2417" "WN" "HOU" "DAL" 10 5 10 0.0324324324324324 0.0108108108108108 0 185
"2418" "UA" "SFO" "LAX" 10 1 8 0.032258064516129 0.00645161290322581 0 155
"2419" "WN" "DAL" "HOU" 1 1 7 0.032258064516129 0.010752688172043 0 186
"2420" "WN" "DAL" "HOU" 5 1 12 0.032258064516129 0.0193548387096774 0.0129032258064516 155
"2421" "WN" "HOU" "DAL" 2 3 13 0.032258064516129 0.00645161290322581 0 155
"2422" "WN" "HOU" "DAL" 9 6 16 0.032258064516129 0 0 155
"2423" "WN" "HOU" "DAL" 8 4 8 0.0320855614973262 0.0106951871657754 0 187
"2424" "CO" "BOS" "EWR" 4 4 7 0.032051282051282 0.0256410256410256 0.00641025641025641 156
"2425" "WN" "DAL" "HOU" 1 2 21 0.032051282051282 0.0192307692307692 0 156
"2426" "WN" "DAL" "HOU" 1 7 13 0.032051282051282 0.0128205128205128 0 156
"2427" "WN" "DAL" "HOU" 9 3 21 0.032051282051282 0.0256410256410256 0 156
"2428" "WN" "HOU" "DAL" 7 6 12 0.032051282051282 0 0 156
"2429" "WN" "DAL" "HOU" 1 3 7 0.0319148936170213 0.0106382978723404 0 188
"2430" "WN" "DAL" "HOU" 7 3 9 0.0319148936170213 0 0 188
"2431" "WN" "HOU" "DAL" 10 3 8 0.0319148936170213 0.00531914893617021 0 188
"2432" "WN" "DAL" "HOU" 9 4 11 0.0318471337579618 0.00636942675159236 0 157
"2433" "WN" "HOU" "DAL" 5 1 8 0.0318471337579618 0.0191082802547771 0.0127388535031847 157
"2434" "WN" "HOU" "DAL" 5 7 12 0.0318471337579618 0.0191082802547771 0 157
"2435" "WN" "HOU" "DAL" 8 6 12 0.0318471337579618 0.0127388535031847 0 157
"2436" "CO" "BOS" "EWR" 5 2 7 0.0316455696202532 0.0126582278481013 0 158
"2437" "WN" "DAL" "HOU" 4 3 12 0.0316455696202532 0.00632911392405063 0 158
"2438" "WN" "HOU" "DAL" 9 1 12 0.0316455696202532 0 0 158
"2439" "WN" "DAL" "HOU" 1 1 13 0.0314465408805031 0 0 159
"2440" "WN" "DAL" "HOU" 5 5 10 0.0314465408805031 0.00628930817610063 0 159
"2441" "WN" "DAL" "HOU" 7 2 11 0.0314465408805031 0.00628930817610063 0 159
"2442" "WN" "HOU" "DAL" 4 6 14 0.0314465408805031 0.0125786163522013 0 159
"2443" "WN" "HOU" "DAL" 5 6 12 0.0314465408805031 0.00628930817610063 0 159
"2444" "WN" "DAL" "HOU" 10 1 8 0.031413612565445 0.0104712041884817 0 191
"2445" "NW" "MSP" "DTW" 3 2 13 0.03125 0.0104166666666667 0 192
"2446" "WN" "DAL" "HOU" 1 2 14 0.03125 0 0 160
"2447" "WN" "DAL" "HOU" 1 5 11 0.03125 0.0125 0 160
"2448" "WN" "DAL" "HOU" 3 3 12 0.03125 0.0125 0.00625 160
"2449" "WN" "DAL" "HOU" 4 7 11 0.03125 0.00625 0 160
"2450" "WN" "DAL" "HOU" 8 7 13 0.03125 0 0 160
"2451" "WN" "DAL" "HOU" 9 2 16 0.03125 0.0125 0 160
"2452" "WN" "DAL" "HOU" 3 2 7 0.0310880829015544 0.00518134715025907 0 193
"2453" "WN" "DAL" "HOU" 3 2 11 0.031055900621118 0.0062111801242236 0 161
"2454" "WN" "DAL" "HOU" 12 2 11 0.031055900621118 0.0124223602484472 0 161
"2455" "WN" "DAL" "HOU" 5 2 7 0.0309278350515464 0.0154639175257732 0 194
"2456" "WN" "DAL" "HOU" 4 2 11 0.0308641975308642 0.0123456790123457 0 162
"2457" "WN" "DAL" "HOU" 7 2 13 0.0308641975308642 0.00617283950617284 0 162
"2458" "WN" "DAL" "HOU" 7 4 10 0.0308641975308642 0 0 162
"2459" "WN" "HOU" "DAL" 10 7 10 0.0308641975308642 0.00617283950617284 0 162
"2460" "WN" "DAL" "HOU" 7 7 9 0.0306748466257669 0.00613496932515337 0 163
"2461" "WN" "DAL" "HOU" 8 1 12 0.0306748466257669 0.0122699386503067 0 163
"2462" "WN" "DAL" "HOU" 10 1 20 0.0306748466257669 0.0306748466257669 0 163
"2463" "WN" "HOU" "DAL" 1 1 12 0.0306748466257669 0.00613496932515337 0 163
"2464" "WN" "DAL" "HOU" 2 5 8 0.0304878048780488 0.0182926829268293 0 164
"2465" "WN" "DAL" "HOU" 7 5 11 0.0304878048780488 0.0121951219512195 0 164
"2466" "WN" "DAL" "HOU" 8 4 11 0.0304878048780488 0.0182926829268293 0.00609756097560976 164
"2467" "WN" "DAL" "HOU" 11 1 12 0.0304878048780488 0.0121951219512195 0 164
"2468" "WN" "DAL" "HOU" 11 7 13 0.0303030303030303 0.00606060606060606 0.00606060606060606 165
